order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260908-0001,2026-09-08,C1583,Ergonomic Chair,Office,South,1,217.69
ORD-20260908-0002,2026-09-08,C1204,Yoga Mat,Sports,East,1,22.9
ORD-20260908-0003,2026-09-08,C1928,Laptop Stand,Office,East,2,33.62
ORD-20260908-0004,2026-09-08,C1349,Green Tea Pack,Grocery,South,1,9.9
ORD-20260908-0005,2026-09-08,C1973,Running Shoes,Sports,East,1,90.12
ORD-20260908-0006,2026-09-08,C1688,Smart Watch,Electronics,West,1,149.0
ORD-20260908-0007,2026-09-08,C1944,Ergonomic Chair,Office,East,2,209.12
ORD-20260908-0008,2026-09-08,C1728,Running Shoes,Sports,South,2,90.5
ORD-20260908-0009,2026-09-08,C1713,Laptop Stand,Office,South,1,36.07
ORD-20260908-0010,2026-09-08,C1339,Coffee Beans 1kg,Grocery,North,1,18.16
ORD-20260908-0011,2026-09-08,C1202,Desk Lamp,Office,East,2,26.15
ORD-20260908-0012,2026-09-08,C1458,Water Bottle,Sports,East,1,14.89
ORD-20260908-0013,2026-09-08,C1920,Ergonomic Chair,Office,North,1,224.82
ORD-20260908-0014,2026-09-08,C1102,Green Tea Pack,Grocery,East,4,10.11
ORD-20260908-0015,2026-09-08,C1404,USB-C Charger,Electronics,South,1,20.54
ORD-20260908-0016,2026-09-08,C1728,Desk Lamp,Office,North,1,27.24
ORD-20260908-0017,2026-09-08,C1210,Green Tea Pack,Grocery,North,2,9.98
ORD-20260908-0018,2026-09-08,C1404,Desk Lamp,Office,East,1,28.64
ORD-20260908-0019,2026-09-08,C1552,Water Bottle,Sports,South,1,13.8
ORD-20260908-0020,2026-09-08,C1525,Laptop Stand,Office,East,3,35.34
ORD-20260908-0021,2026-09-08,C1335,Coffee Beans 1kg,Grocery,North,2,17.2
ORD-20260908-0022,2026-09-08,C1726,Wireless Earbuds,Electronics,South,1,54.58
ORD-20260908-0023,2026-09-08,C1635,Running Shoes,Sports,North,1,89.76
ORD-20260908-0024,2026-09-08,C1406,Green Tea Pack,Grocery,South,2,9.27
ORD-20260908-0025,2026-09-08,C1574,Smart Watch,Electronics,North,1,140.21
ORD-20260908-0026,2026-09-08,C1238,Ergonomic Chair,Office,South,4,223.39
ORD-20260908-0027,2026-09-08,C1394,Running Shoes,Sports,South,1,89.26
ORD-20260908-0028,2026-09-08,C1558,Smart Watch,Electronics,South,1,139.17
ORD-20260908-0029,2026-09-08,C1717,Wireless Earbuds,Electronics,East,2,54.83
ORD-20260908-0030,2026-09-08,C1724,Smart Watch,Electronics,North,1,136.11
ORD-20260908-0031,2026-09-08,C1813,Laptop Stand,Office,East,1,31.49
ORD-20260908-0032,2026-09-08,C1456,Green Tea Pack,Grocery,East,1,9.55
ORD-20260908-0033,2026-09-08,C1831,Water Bottle,Sports,East,1,13.35
ORD-20260908-0034,2026-09-08,C1817,Water Bottle,Sports,East,4,13.47
ORD-20260908-0035,2026-09-08,C1843,Ergonomic Chair,Office,South,1,206.05
ORD-20260908-0036,2026-09-08,C1243,Ergonomic Chair,Office,West,1,198.68
ORD-20260908-0037,2026-09-08,C1538,Running Shoes,Sports,West,1,88.67
ORD-20260908-0038,2026-09-08,C1563,USB-C Charger,Electronics,North,1,19.77
ORD-20260908-0039,2026-09-08,C1349,Green Tea Pack,Grocery,East,2,9.46
ORD-20260908-0040,2026-09-08,C1907,Wireless Earbuds,Electronics,West,1,57.6
ORD-20260908-0041,2026-09-08,C1042,Smart Watch,Electronics,North,1,139.24
ORD-20260908-0042,2026-09-08,C1648,Wireless Earbuds,Electronics,West,1,60.93
ORD-20260908-0043,2026-09-08,C1842,Running Shoes,Sports,West,1,80.28
