order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260919-0001,2026-09-19,C1058,Yoga Mat,Sports,East,1,23.92
ORD-20260919-0002,2026-09-19,C1065,Laptop Stand,Office,East,2,35.0
ORD-20260919-0003,2026-09-19,C1797,Wireless Earbuds,Electronics,East,1,59.25
ORD-20260919-0004,2026-09-19,C1206,Coffee Beans 1kg,Grocery,West,1,17.53
ORD-20260919-0005,2026-09-19,C1072,Laptop Stand,Office,East,1,35.82
ORD-20260919-0006,2026-09-19,C1342,Smart Watch,Electronics,West,1,147.99
ORD-20260919-0007,2026-09-19,C1164,Laptop Stand,Office,South,1,31.97
ORD-20260919-0008,2026-09-19,C1203,Smart Watch,Electronics,West,4,140.4
ORD-20260919-0009,2026-09-19,C1423,Ergonomic Chair,Office,West,1,200.82
ORD-20260919-0010,2026-09-19,C1060,Wireless Earbuds,Electronics,East,1,55.9
ORD-20260919-0011,2026-09-19,C1049,Ergonomic Chair,Office,North,1,224.99
ORD-20260919-0012,2026-09-19,C1670,Wireless Earbuds,Electronics,South,2,62.5
ORD-20260919-0013,2026-09-19,C1229,Yoga Mat,Sports,West,2,24.63
ORD-20260919-0014,2026-09-19,C1493,Water Bottle,Sports,West,2,13.1
ORD-20260919-0015,2026-09-19,C1960,Ergonomic Chair,Office,North,1,215.61
ORD-20260919-0016,2026-09-19,C1114,Yoga Mat,Sports,South,2,25.04
ORD-20260919-0017,2026-09-19,C1649,Green Tea Pack,Grocery,North,1,9.06
ORD-20260919-0018,2026-09-19,C1855,Green Tea Pack,Grocery,East,1,10.39
ORD-20260919-0019,2026-09-19,C1455,Green Tea Pack,Grocery,South,1,9.36
ORD-20260919-0020,2026-09-19,C1475,Smart Watch,Electronics,North,1,140.05
ORD-20260919-0021,2026-09-19,C1079,Running Shoes,Sports,North,2,92.3
ORD-20260919-0022,2026-09-19,C1745,Yoga Mat,Sports,East,1,23.78
ORD-20260919-0023,2026-09-19,C1623,Coffee Beans 1kg,Grocery,East,1,17.59
ORD-20260919-0024,2026-09-19,C1323,Yoga Mat,Sports,West,1,23.42
ORD-20260919-0025,2026-09-19,C1796,USB-C Charger,Electronics,East,1,18.64
ORD-20260919-0026,2026-09-19,C1088,Desk Lamp,Office,North,1,27.86
ORD-20260919-0027,2026-09-19,C1827,Yoga Mat,Sports,North,1,22.5
ORD-20260919-0028,2026-09-19,C1323,Coffee Beans 1kg,Grocery,East,2,19.62
ORD-20260919-0029,2026-09-19,C1472,Yoga Mat,Sports,East,3,25.88
ORD-20260919-0030,2026-09-19,C1825,Wireless Earbuds,Electronics,West,2,56.65
ORD-20260919-0031,2026-09-19,C1080,Coffee Beans 1kg,Grocery,West,1,16.91
ORD-20260919-0032,2026-09-19,C1674,Coffee Beans 1kg,Grocery,East,1,17.16
ORD-20260919-0033,2026-09-19,C1197,Coffee Beans 1kg,Grocery,West,1,17.24
ORD-20260919-0034,2026-09-19,C1648,Yoga Mat,Sports,North,2,25.87
ORD-20260919-0035,2026-09-19,C1271,Water Bottle,Sports,West,1,14.24
ORD-20260919-0036,2026-09-19,C1997,Running Shoes,Sports,South,1,89.48
ORD-20260919-0037,2026-09-19,C1751,Laptop Stand,Office,West,1,32.7
ORD-20260919-0038,2026-09-19,C1342,Desk Lamp,Office,North,2,25.57
