order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260830-0001,2026-08-30,C1274,Laptop Stand,Office,West,1,31.65
ORD-20260830-0002,2026-08-30,C1212,Water Bottle,Sports,North,1,15.18
ORD-20260830-0003,2026-08-30,C1597,Laptop Stand,Office,North,3,33.84
ORD-20260830-0004,2026-08-30,C1655,Green Tea Pack,Grocery,North,2,9.64
ORD-20260830-0005,2026-08-30,C1324,Ergonomic Chair,Office,North,1,200.79
ORD-20260830-0006,2026-08-30,C1553,Smart Watch,Electronics,South,1,142.98
ORD-20260830-0007,2026-08-30,C1926,Laptop Stand,Office,North,1,34.06
ORD-20260830-0008,2026-08-30,C1788,Running Shoes,Sports,North,2,81.86
ORD-20260830-0009,2026-08-30,C1986,Wireless Earbuds,Electronics,East,1,55.88
ORD-20260830-0010,2026-08-30,C1154,Yoga Mat,Sports,North,2,23.66
ORD-20260830-0011,2026-08-30,C1676,Wireless Earbuds,Electronics,North,1,54.94
ORD-20260830-0012,2026-08-30,C1636,Coffee Beans 1kg,Grocery,East,3,17.78
ORD-20260830-0013,2026-08-30,C1242,Smart Watch,Electronics,West,2,147.23
ORD-20260830-0014,2026-08-30,C1768,Yoga Mat,Sports,South,1,23.72
ORD-20260830-0015,2026-08-30,C1472,Green Tea Pack,Grocery,North,1,10.04
ORD-20260830-0016,2026-08-30,C1045,Green Tea Pack,Grocery,West,2,10.19
ORD-20260830-0017,2026-08-30,C1401,Wireless Earbuds,Electronics,South,1,58.12
ORD-20260830-0018,2026-08-30,C1260,Laptop Stand,Office,North,2,32.87
ORD-20260830-0019,2026-08-30,C1079,Coffee Beans 1kg,Grocery,South,1,17.78
ORD-20260830-0020,2026-08-30,C1940,Water Bottle,Sports,North,1,13.4
ORD-20260830-0021,2026-08-30,C1532,Running Shoes,Sports,West,1,84.99
ORD-20260830-0022,2026-08-30,C1348,Yoga Mat,Sports,South,3,25.92
ORD-20260830-0023,2026-08-30,C1590,Laptop Stand,Office,South,1,35.41
ORD-20260830-0024,2026-08-30,C1444,Yoga Mat,Sports,East,1,22.66
ORD-20260830-0025,2026-08-30,C1891,Laptop Stand,Office,East,3,33.94
ORD-20260830-0026,2026-08-30,C1529,Laptop Stand,Office,West,1,32.4
ORD-20260830-0027,2026-08-30,C1004,Laptop Stand,Office,South,1,31.73
ORD-20260830-0028,2026-08-30,C1068,Running Shoes,Sports,North,1,92.16
ORD-20260830-0029,2026-08-30,C1820,Yoga Mat,Sports,North,2,23.6
ORD-20260830-0030,2026-08-30,C1722,Desk Lamp,Office,East,1,25.65
ORD-20260830-0031,2026-08-30,C1886,Smart Watch,Electronics,East,3,147.7
ORD-20260830-0032,2026-08-30,C1472,Green Tea Pack,Grocery,East,1,9.36
ORD-20260830-0033,2026-08-30,C1609,Running Shoes,Sports,South,2,90.42
ORD-20260830-0034,2026-08-30,C1978,Running Shoes,Sports,East,1,84.27
ORD-20260830-0035,2026-08-30,C1425,Green Tea Pack,Grocery,East,1,9.73
ORD-20260830-0036,2026-08-30,C1976,Green Tea Pack,Grocery,South,1,10.23
