order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260904-0001,2026-09-04,C1083,Running Shoes,Sports,East,1,82.61
ORD-20260904-0002,2026-09-04,C1370,Coffee Beans 1kg,Grocery,North,1,17.14
ORD-20260904-0003,2026-09-04,C1198,Yoga Mat,Sports,North,1,22.55
ORD-20260904-0004,2026-09-04,C1189,Yoga Mat,Sports,South,2,23.4
ORD-20260904-0005,2026-09-04,C1676,Wireless Earbuds,Electronics,North,1,61.53
ORD-20260904-0006,2026-09-04,C1943,Running Shoes,Sports,South,3,86.29
ORD-20260904-0007,2026-09-04,C1933,USB-C Charger,Electronics,South,1,18.66
ORD-20260904-0008,2026-09-04,C1571,Water Bottle,Sports,North,2,13.28
ORD-20260904-0009,2026-09-04,C1589,Running Shoes,Sports,East,1,83.24
ORD-20260904-0010,2026-09-04,C1255,Yoga Mat,Sports,North,2,25.43
ORD-20260904-0011,2026-09-04,C1277,Laptop Stand,Office,South,2,35.33
ORD-20260904-0012,2026-09-04,C1780,Yoga Mat,Sports,West,1,26.04
ORD-20260904-0013,2026-09-04,C1173,Yoga Mat,Sports,West,3,23.33
ORD-20260904-0014,2026-09-04,C1843,USB-C Charger,Electronics,East,3,18.53
ORD-20260904-0015,2026-09-04,C1601,Ergonomic Chair,Office,North,1,221.27
ORD-20260904-0016,2026-09-04,C1743,Water Bottle,Sports,North,3,13.84
ORD-20260904-0017,2026-09-04,C1303,Laptop Stand,Office,East,2,34.48
ORD-20260904-0018,2026-09-04,C1790,Wireless Earbuds,Electronics,South,1,54.6
ORD-20260904-0019,2026-09-04,C1160,Coffee Beans 1kg,Grocery,North,2,16.93
ORD-20260904-0020,2026-09-04,C1652,Water Bottle,Sports,North,1,13.71
ORD-20260904-0021,2026-09-04,C1282,Running Shoes,Sports,West,2,90.65
ORD-20260904-0022,2026-09-04,C1769,Ergonomic Chair,Office,South,4,216.64
ORD-20260904-0023,2026-09-04,C1067,USB-C Charger,Electronics,South,1,19.77
ORD-20260904-0024,2026-09-04,C1548,Water Bottle,Sports,West,4,14.7
ORD-20260904-0025,2026-09-04,C1201,Laptop Stand,Office,North,2,35.4
ORD-20260904-0026,2026-09-04,C1956,Green Tea Pack,Grocery,South,3,9.9
ORD-20260904-0027,2026-09-04,C1394,Green Tea Pack,Grocery,East,1,10.37
ORD-20260904-0028,2026-09-04,C1892,Coffee Beans 1kg,Grocery,North,1,18.23
ORD-20260904-0029,2026-09-04,C1432,Laptop Stand,Office,South,1,34.98
ORD-20260904-0030,2026-09-04,C1650,Smart Watch,Electronics,West,1,149.81
ORD-20260904-0031,2026-09-04,C1391,Wireless Earbuds,Electronics,South,1,57.17
ORD-20260904-0032,2026-09-04,C1990,Green Tea Pack,Grocery,North,1,9.49
ORD-20260904-0033,2026-09-04,C1970,Ergonomic Chair,Office,West,3,216.4
ORD-20260904-0034,2026-09-04,C1207,Ergonomic Chair,Office,East,1,208.03
ORD-20260904-0035,2026-09-04,C1033,USB-C Charger,Electronics,East,3,19.79
ORD-20260904-0036,2026-09-04,C1143,Yoga Mat,Sports,West,1,24.21
ORD-20260904-0037,2026-09-04,C1557,Ergonomic Chair,Office,West,1,212.47
ORD-20260904-0038,2026-09-04,C1793,Smart Watch,Electronics,South,4,150.27
ORD-20260904-0039,2026-09-04,C1814,Coffee Beans 1kg,Grocery,East,2,17.81
ORD-20260904-0040,2026-09-04,C1143,Green Tea Pack,Grocery,West,1,9.79
ORD-20260904-0041,2026-09-04,C1878,Water Bottle,Sports,South,1,13.24
ORD-20260904-0042,2026-09-04,C1867,Green Tea Pack,Grocery,South,1,10.34
ORD-20260904-0043,2026-09-04,C1173,Green Tea Pack,Grocery,East,1,9.23
ORD-20260904-0044,2026-09-04,C1495,Desk Lamp,Office,East,1,28.49
ORD-20260904-0045,2026-09-04,C1747,Yoga Mat,Sports,West,2,25.02
ORD-20260904-0046,2026-09-04,C1917,Laptop Stand,Office,North,3,34.79
ORD-20260904-0047,2026-09-04,C1605,Wireless Earbuds,Electronics,North,2,58.19
ORD-20260904-0048,2026-09-04,C1702,Ergonomic Chair,Office,West,1,201.92
ORD-20260904-0049,2026-09-04,C1517,Yoga Mat,Sports,West,3,22.98
ORD-20260904-0050,2026-09-04,C1316,Water Bottle,Sports,North,2,13.74
ORD-20260904-0051,2026-09-04,C1087,Yoga Mat,Sports,North,2,23.33
ORD-20260904-0052,2026-09-04,C1109,Wireless Earbuds,Electronics,South,1,55.99
ORD-20260904-0053,2026-09-04,C1780,USB-C Charger,Electronics,North,1,19.15
ORD-20260904-0054,2026-09-04,C1320,Water Bottle,Sports,East,2,13.54
ORD-20260904-0055,2026-09-04,C1009,Green Tea Pack,Grocery,West,1,9.19
ORD-20260904-0056,2026-09-04,C1705,Wireless Earbuds,Electronics,West,1,55.56
ORD-20260904-0057,2026-09-04,C1222,Smart Watch,Electronics,East,2,140.54
ORD-20260904-0058,2026-09-04,C1388,Smart Watch,Electronics,East,1,153.72
ORD-20260904-0059,2026-09-04,C1351,Running Shoes,Sports,East,4,80.81
ORD-20260904-0060,2026-09-04,C1786,Wireless Earbuds,Electronics,West,2,61.73
ORD-20260904-0061,2026-09-04,C1143,USB-C Charger,Electronics,West,1,18.3
ORD-20260904-0062,2026-09-04,C1128,Yoga Mat,Sports,South,1,25.37
