order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260901-0001,2026-09-01,C1918,Yoga Mat,Sports,East,1,25.01
ORD-20260901-0002,2026-09-01,C1476,Green Tea Pack,Grocery,South,1,10.45
ORD-20260901-0003,2026-09-01,C1706,Green Tea Pack,Grocery,East,1,10.0
ORD-20260901-0004,2026-09-01,C1262,Wireless Earbuds,Electronics,South,1,61.76
ORD-20260901-0005,2026-09-01,C1143,Laptop Stand,Office,East,1,35.85
ORD-20260901-0006,2026-09-01,C1737,Laptop Stand,Office,West,1,35.78
ORD-20260901-0007,2026-09-01,C1494,Water Bottle,Sports,North,2,13.07
ORD-20260901-0008,2026-09-01,C1777,Ergonomic Chair,Office,North,1,228.0
ORD-20260901-0009,2026-09-01,C1750,Yoga Mat,Sports,South,1,23.04
ORD-20260901-0010,2026-09-01,C1532,Desk Lamp,Office,South,2,25.33
ORD-20260901-0011,2026-09-01,C1245,Yoga Mat,Sports,West,1,23.74
ORD-20260901-0012,2026-09-01,C1600,Ergonomic Chair,Office,North,1,197.26
ORD-20260901-0013,2026-09-01,C1103,Laptop Stand,Office,South,2,35.85
ORD-20260901-0014,2026-09-01,C1755,Green Tea Pack,Grocery,West,1,9.67
ORD-20260901-0015,2026-09-01,C1763,Ergonomic Chair,Office,West,2,201.7
ORD-20260901-0016,2026-09-01,C1638,USB-C Charger,Electronics,South,2,18.89
ORD-20260901-0017,2026-09-01,C1783,Laptop Stand,Office,West,1,31.8
ORD-20260901-0018,2026-09-01,C1689,Water Bottle,Sports,North,1,14.48
ORD-20260901-0019,2026-09-01,C1927,Yoga Mat,Sports,West,1,24.3
ORD-20260901-0020,2026-09-01,C1235,Wireless Earbuds,Electronics,West,2,54.33
ORD-20260901-0021,2026-09-01,C1770,Ergonomic Chair,Office,North,1,220.95
ORD-20260901-0022,2026-09-01,C1028,Green Tea Pack,Grocery,North,1,9.53
ORD-20260901-0023,2026-09-01,C1399,Smart Watch,Electronics,North,1,136.4
ORD-20260901-0024,2026-09-01,C1292,Coffee Beans 1kg,Grocery,South,1,18.93
ORD-20260901-0025,2026-09-01,C1015,Green Tea Pack,Grocery,South,3,9.97
ORD-20260901-0026,2026-09-01,C1452,Wireless Earbuds,Electronics,East,2,57.92
ORD-20260901-0027,2026-09-01,C1370,Yoga Mat,Sports,West,1,23.9
ORD-20260901-0028,2026-09-01,C1152,Ergonomic Chair,Office,West,1,202.33
ORD-20260901-0029,2026-09-01,C1767,Running Shoes,Sports,North,1,81.3
ORD-20260901-0030,2026-09-01,C1230,Ergonomic Chair,Office,East,1,221.65
ORD-20260901-0031,2026-09-01,C1869,Coffee Beans 1kg,Grocery,South,1,18.49
ORD-20260901-0032,2026-09-01,C1092,Running Shoes,Sports,East,1,81.86
ORD-20260901-0033,2026-09-01,C1004,Water Bottle,Sports,North,2,14.14
ORD-20260901-0034,2026-09-01,C1206,Running Shoes,Sports,South,1,85.13
ORD-20260901-0035,2026-09-01,C1058,Coffee Beans 1kg,Grocery,South,1,19.53
ORD-20260901-0036,2026-09-01,C1812,Smart Watch,Electronics,North,1,147.25
ORD-20260901-0037,2026-09-01,C1745,Wireless Earbuds,Electronics,South,1,54.32
ORD-20260901-0038,2026-09-01,C1937,Green Tea Pack,Grocery,North,2,10.06
ORD-20260901-0039,2026-09-01,C1944,Yoga Mat,Sports,South,2,25.23
ORD-20260901-0040,2026-09-01,C1829,Running Shoes,Sports,North,1,87.64
ORD-20260901-0041,2026-09-01,C1070,Running Shoes,Sports,East,1,89.86
ORD-20260901-0042,2026-09-01,C1134,Coffee Beans 1kg,Grocery,East,1,17.96
ORD-20260901-0043,2026-09-01,C1551,Smart Watch,Electronics,West,3,154.09
ORD-20260901-0044,2026-09-01,C1404,Smart Watch,Electronics,North,1,143.58
ORD-20260901-0045,2026-09-01,C1772,Desk Lamp,Office,West,1,26.2
ORD-20260901-0046,2026-09-01,C1148,Smart Watch,Electronics,West,1,145.83
ORD-20260901-0047,2026-09-01,C1594,USB-C Charger,Electronics,East,1,19.19
ORD-20260901-0048,2026-09-01,C1123,Yoga Mat,Sports,West,3,25.97
ORD-20260901-0049,2026-09-01,C1062,Running Shoes,Sports,North,2,90.46
ORD-20260901-0050,2026-09-01,C1988,Running Shoes,Sports,North,3,87.9
ORD-20260901-0051,2026-09-01,C1223,Ergonomic Chair,Office,West,1,224.2
ORD-20260901-0052,2026-09-01,C1767,Laptop Stand,Office,South,1,33.4
ORD-20260901-0053,2026-09-01,C1590,Wireless Earbuds,Electronics,West,1,58.67
ORD-20260901-0054,2026-09-01,C1445,Wireless Earbuds,Electronics,West,3,55.96
ORD-20260901-0055,2026-09-01,C1608,Green Tea Pack,Grocery,West,1,9.36
ORD-20260901-0056,2026-09-01,C1973,USB-C Charger,Electronics,South,2,20.12
ORD-20260901-0057,2026-09-01,C1991,Ergonomic Chair,Office,South,1,229.77
ORD-20260901-0058,2026-09-01,C1330,Running Shoes,Sports,East,1,80.82
ORD-20260901-0059,2026-09-01,C1308,Running Shoes,Sports,West,4,92.19
ORD-20260901-0060,2026-09-01,C1808,Green Tea Pack,Grocery,East,3,9.81
ORD-20260901-0061,2026-09-01,C1083,Smart Watch,Electronics,East,1,140.19
ORD-20260901-0062,2026-09-01,C1104,Smart Watch,Electronics,East,1,140.34
ORD-20260901-0063,2026-09-01,C1443,Water Bottle,Sports,North,1,14.95
ORD-20260901-0064,2026-09-01,C1564,Green Tea Pack,Grocery,North,1,10.26
