order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260909-0001,2026-09-09,C1740,Water Bottle,Sports,South,3,14.43
ORD-20260909-0002,2026-09-09,C1359,Laptop Stand,Office,East,2,31.12
ORD-20260909-0003,2026-09-09,C1591,Green Tea Pack,Grocery,South,2,9.83
ORD-20260909-0004,2026-09-09,C1455,USB-C Charger,Electronics,West,1,18.06
ORD-20260909-0005,2026-09-09,C1787,Smart Watch,Electronics,South,2,147.0
ORD-20260909-0006,2026-09-09,C1537,Water Bottle,Sports,West,3,13.13
ORD-20260909-0007,2026-09-09,C1540,Running Shoes,Sports,West,1,80.74
ORD-20260909-0008,2026-09-09,C1324,Water Bottle,Sports,North,1,13.46
ORD-20260909-0009,2026-09-09,C1040,Ergonomic Chair,Office,South,1,207.47
ORD-20260909-0010,2026-09-09,C1276,Smart Watch,Electronics,North,2,135.66
ORD-20260909-0011,2026-09-09,C1011,Laptop Stand,Office,South,1,35.78
ORD-20260909-0012,2026-09-09,C1238,Green Tea Pack,Grocery,North,1,9.73
ORD-20260909-0013,2026-09-09,C1089,Coffee Beans 1kg,Grocery,East,2,18.6
ORD-20260909-0014,2026-09-09,C1730,Ergonomic Chair,Office,South,1,220.0
ORD-20260909-0015,2026-09-09,C1132,Running Shoes,Sports,East,1,90.4
ORD-20260909-0016,2026-09-09,C1453,Green Tea Pack,Grocery,North,1,9.99
ORD-20260909-0017,2026-09-09,C1994,USB-C Charger,Electronics,North,1,19.46
ORD-20260909-0018,2026-09-09,C1724,Laptop Stand,Office,North,1,35.81
ORD-20260909-0019,2026-09-09,C1906,USB-C Charger,Electronics,West,2,18.7
ORD-20260909-0020,2026-09-09,C1188,Green Tea Pack,Grocery,East,1,10.31
ORD-20260909-0021,2026-09-09,C1820,Ergonomic Chair,Office,East,4,220.33
ORD-20260909-0022,2026-09-09,C1473,Green Tea Pack,Grocery,South,4,10.24
ORD-20260909-0023,2026-09-09,C1298,Laptop Stand,Office,West,3,33.37
ORD-20260909-0024,2026-09-09,C1501,Desk Lamp,Office,East,1,28.29
ORD-20260909-0025,2026-09-09,C1559,Green Tea Pack,Grocery,South,1,9.69
ORD-20260909-0026,2026-09-09,C1494,Water Bottle,Sports,North,1,13.53
ORD-20260909-0027,2026-09-09,C1276,Smart Watch,Electronics,North,3,142.78
ORD-20260909-0028,2026-09-09,C1941,Desk Lamp,Office,North,1,26.94
ORD-20260909-0029,2026-09-09,C1085,Water Bottle,Sports,East,1,14.38
ORD-20260909-0030,2026-09-09,C1875,Coffee Beans 1kg,Grocery,West,2,17.56
ORD-20260909-0031,2026-09-09,C1861,Ergonomic Chair,Office,North,1,223.12
ORD-20260909-0032,2026-09-09,C1846,Running Shoes,Sports,South,1,88.73
ORD-20260909-0033,2026-09-09,C1790,Green Tea Pack,Grocery,South,1,10.05
ORD-20260909-0034,2026-09-09,C1153,Ergonomic Chair,Office,North,1,226.31
ORD-20260909-0035,2026-09-09,C1705,Smart Watch,Electronics,North,1,153.83
ORD-20260909-0036,2026-09-09,C1245,Desk Lamp,Office,East,1,27.88
ORD-20260909-0037,2026-09-09,C1753,Running Shoes,Sports,North,1,92.39
ORD-20260909-0038,2026-09-09,C1800,Coffee Beans 1kg,Grocery,South,1,19.1
ORD-20260909-0039,2026-09-09,C1401,Running Shoes,Sports,West,2,87.33
ORD-20260909-0040,2026-09-09,C1446,Running Shoes,Sports,North,1,91.93
ORD-20260909-0041,2026-09-09,C1279,Water Bottle,Sports,East,1,14.08
ORD-20260909-0042,2026-09-09,C1826,Yoga Mat,Sports,West,1,25.29
ORD-20260909-0043,2026-09-09,C1671,Water Bottle,Sports,North,1,14.98
ORD-20260909-0044,2026-09-09,C1068,Green Tea Pack,Grocery,East,1,9.46
ORD-20260909-0045,2026-09-09,C1261,USB-C Charger,Electronics,South,1,19.08
ORD-20260909-0046,2026-09-09,C1541,Laptop Stand,Office,North,1,34.17
ORD-20260909-0047,2026-09-09,C1222,Desk Lamp,Office,North,1,27.16
ORD-20260909-0048,2026-09-09,C1328,USB-C Charger,Electronics,North,1,19.92
ORD-20260909-0049,2026-09-09,C1893,Water Bottle,Sports,North,1,14.11
ORD-20260909-0050,2026-09-09,C1476,Wireless Earbuds,Electronics,West,2,61.72
ORD-20260909-0051,2026-09-09,C1272,Running Shoes,Sports,North,1,92.2
ORD-20260909-0052,2026-09-09,C1459,Wireless Earbuds,Electronics,East,1,60.94
ORD-20260909-0053,2026-09-09,C1261,Water Bottle,Sports,East,1,13.13
ORD-20260909-0054,2026-09-09,C1588,Running Shoes,Sports,North,3,80.26
ORD-20260909-0055,2026-09-09,C1310,Desk Lamp,Office,South,1,25.4
ORD-20260909-0056,2026-09-09,C1943,Smart Watch,Electronics,East,2,149.62
ORD-20260909-0057,2026-09-09,C1578,USB-C Charger,Electronics,East,1,18.81
ORD-20260909-0058,2026-09-09,C1262,Wireless Earbuds,Electronics,North,1,57.33
ORD-20260909-0059,2026-09-09,C1479,USB-C Charger,Electronics,North,1,19.5
ORD-20260909-0060,2026-09-09,C1556,Coffee Beans 1kg,Grocery,North,2,17.93
ORD-20260909-0061,2026-09-09,C1616,Desk Lamp,Office,North,1,27.24
ORD-20260909-0062,2026-09-09,C1341,Laptop Stand,Office,West,1,35.31
ORD-20260909-0063,2026-09-09,C1535,Ergonomic Chair,Office,South,1,225.21
ORD-20260909-0064,2026-09-09,C1415,Running Shoes,Sports,North,2,81.22
ORD-20260909-0065,2026-09-09,C1315,Ergonomic Chair,Office,North,2,202.12
ORD-20260909-0066,2026-09-09,C1320,Water Bottle,Sports,West,1,14.42
ORD-20260909-0067,2026-09-09,C1537,Ergonomic Chair,Office,East,1,229.23
ORD-20260909-0068,2026-09-09,C1919,USB-C Charger,Electronics,South,1,18.13
