order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260923-0001,2026-09-23,C1999,Green Tea Pack,Grocery,East,1,10.13
ORD-20260923-0002,2026-09-23,C1370,Smart Watch,Electronics,North,3,141.35
ORD-20260923-0003,2026-09-23,C1796,Smart Watch,Electronics,North,1,154.41
ORD-20260923-0004,2026-09-23,C1988,Water Bottle,Sports,West,1,14.15
ORD-20260923-0005,2026-09-23,C1129,Laptop Stand,Office,South,1,33.75
ORD-20260923-0006,2026-09-23,C1477,USB-C Charger,Electronics,South,1,20.77
ORD-20260923-0007,2026-09-23,C1956,Green Tea Pack,Grocery,West,1,9.58
ORD-20260923-0008,2026-09-23,C1076,Wireless Earbuds,Electronics,East,2,55.54
ORD-20260923-0009,2026-09-23,C1524,Coffee Beans 1kg,Grocery,East,2,18.4
ORD-20260923-0010,2026-09-23,C1046,Laptop Stand,Office,East,1,33.47
ORD-20260923-0011,2026-09-23,C1557,Green Tea Pack,Grocery,East,3,9.73
ORD-20260923-0012,2026-09-23,C1743,Desk Lamp,Office,South,3,25.11
ORD-20260923-0013,2026-09-23,C1407,Green Tea Pack,Grocery,North,2,9.0
ORD-20260923-0014,2026-09-23,C1793,Ergonomic Chair,Office,North,2,228.24
ORD-20260923-0015,2026-09-23,C1518,Ergonomic Chair,Office,East,1,197.23
ORD-20260923-0016,2026-09-23,C1658,Coffee Beans 1kg,Grocery,East,3,18.26
ORD-20260923-0017,2026-09-23,C1303,Green Tea Pack,Grocery,East,3,10.24
ORD-20260923-0018,2026-09-23,C1883,Desk Lamp,Office,West,1,29.14
ORD-20260923-0019,2026-09-23,C1551,Wireless Earbuds,Electronics,East,2,62.84
ORD-20260923-0020,2026-09-23,C1605,Coffee Beans 1kg,Grocery,West,1,17.25
ORD-20260923-0021,2026-09-23,C1965,Yoga Mat,Sports,East,2,25.69
ORD-20260923-0022,2026-09-23,C1953,Smart Watch,Electronics,West,4,145.41
ORD-20260923-0023,2026-09-23,C1168,Ergonomic Chair,Office,East,2,222.95
ORD-20260923-0024,2026-09-23,C1108,Desk Lamp,Office,West,1,28.82
ORD-20260923-0025,2026-09-23,C1821,Yoga Mat,Sports,West,1,24.89
ORD-20260923-0026,2026-09-23,C1777,Yoga Mat,Sports,North,2,25.43
ORD-20260923-0027,2026-09-23,C1963,Desk Lamp,Office,North,1,26.01
ORD-20260923-0028,2026-09-23,C1847,Green Tea Pack,Grocery,West,2,10.29
ORD-20260923-0029,2026-09-23,C1165,Desk Lamp,Office,South,1,25.83
ORD-20260923-0030,2026-09-23,C1135,USB-C Charger,Electronics,West,1,19.59
ORD-20260923-0031,2026-09-23,C1086,Wireless Earbuds,Electronics,North,1,55.66
ORD-20260923-0032,2026-09-23,C1968,Water Bottle,Sports,North,2,14.42
ORD-20260923-0033,2026-09-23,C1810,Desk Lamp,Office,East,1,26.72
ORD-20260923-0034,2026-09-23,C1623,Yoga Mat,Sports,North,1,23.56
ORD-20260923-0035,2026-09-23,C1401,Desk Lamp,Office,South,2,27.82
ORD-20260923-0036,2026-09-23,C1966,Ergonomic Chair,Office,North,1,211.98
ORD-20260923-0037,2026-09-23,C1431,USB-C Charger,Electronics,East,1,19.87
ORD-20260923-0038,2026-09-23,C1493,Smart Watch,Electronics,North,4,155.31
ORD-20260923-0039,2026-09-23,C1419,Wireless Earbuds,Electronics,South,3,57.05
ORD-20260923-0040,2026-09-23,C1792,Smart Watch,Electronics,North,1,141.1
ORD-20260923-0041,2026-09-23,C1922,Desk Lamp,Office,East,1,27.01
ORD-20260923-0042,2026-09-23,C1297,Green Tea Pack,Grocery,South,2,9.19
ORD-20260923-0043,2026-09-23,C1773,Laptop Stand,Office,East,1,35.9
ORD-20260923-0044,2026-09-23,C1158,Green Tea Pack,Grocery,East,2,10.01
ORD-20260923-0045,2026-09-23,C1347,USB-C Charger,Electronics,East,2,20.32
ORD-20260923-0046,2026-09-23,C1854,Green Tea Pack,Grocery,North,3,10.14
ORD-20260923-0047,2026-09-23,C1313,Green Tea Pack,Grocery,West,3,9.36
ORD-20260923-0048,2026-09-23,C1366,USB-C Charger,Electronics,East,4,20.37
ORD-20260923-0049,2026-09-23,C1158,Green Tea Pack,Grocery,North,2,9.61
