order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260924-0001,2026-09-24,C1196,Laptop Stand,Office,West,1,35.75
ORD-20260924-0002,2026-09-24,C1316,Green Tea Pack,Grocery,North,2,9.65
ORD-20260924-0003,2026-09-24,C1190,Laptop Stand,Office,South,2,35.16
ORD-20260924-0004,2026-09-24,C1209,Wireless Earbuds,Electronics,East,1,62.65
ORD-20260924-0005,2026-09-24,C1794,Smart Watch,Electronics,East,1,138.83
ORD-20260924-0006,2026-09-24,C1441,Laptop Stand,Office,East,1,36.11
ORD-20260924-0007,2026-09-24,C1280,Coffee Beans 1kg,Grocery,South,1,18.95
ORD-20260924-0008,2026-09-24,C1522,Wireless Earbuds,Electronics,South,1,56.07
ORD-20260924-0009,2026-09-24,C1604,Running Shoes,Sports,West,2,89.93
ORD-20260924-0010,2026-09-24,C1706,Green Tea Pack,Grocery,West,1,9.55
ORD-20260924-0011,2026-09-24,C1146,Desk Lamp,Office,West,1,25.16
ORD-20260924-0012,2026-09-24,C1121,Ergonomic Chair,Office,West,4,213.15
ORD-20260924-0013,2026-09-24,C1946,Laptop Stand,Office,East,1,35.62
ORD-20260924-0014,2026-09-24,C1525,Desk Lamp,Office,East,1,26.07
ORD-20260924-0015,2026-09-24,C1179,Ergonomic Chair,Office,East,3,225.29
ORD-20260924-0016,2026-09-24,C1900,Yoga Mat,Sports,West,2,24.29
ORD-20260924-0017,2026-09-24,C1073,Wireless Earbuds,Electronics,East,2,59.6
ORD-20260924-0018,2026-09-24,C1306,Water Bottle,Sports,West,1,13.6
ORD-20260924-0019,2026-09-24,C1977,Yoga Mat,Sports,North,2,23.2
ORD-20260924-0020,2026-09-24,C1182,Wireless Earbuds,Electronics,North,2,57.76
ORD-20260924-0021,2026-09-24,C1096,Running Shoes,Sports,North,1,90.2
ORD-20260924-0022,2026-09-24,C1059,Laptop Stand,Office,South,2,33.13
ORD-20260924-0023,2026-09-24,C1240,Smart Watch,Electronics,North,2,138.66
ORD-20260924-0024,2026-09-24,C1912,Yoga Mat,Sports,North,1,24.74
ORD-20260924-0025,2026-09-24,C1909,USB-C Charger,Electronics,East,2,18.99
ORD-20260924-0026,2026-09-24,C1687,Coffee Beans 1kg,Grocery,North,2,17.9
ORD-20260924-0027,2026-09-24,C1539,Yoga Mat,Sports,East,4,24.03
ORD-20260924-0028,2026-09-24,C1206,Yoga Mat,Sports,East,1,26.19
ORD-20260924-0029,2026-09-24,C1654,Laptop Stand,Office,East,1,33.23
ORD-20260924-0030,2026-09-24,C1605,Ergonomic Chair,Office,South,3,214.56
ORD-20260924-0031,2026-09-24,C1254,Smart Watch,Electronics,North,3,144.6
ORD-20260924-0032,2026-09-24,C1457,Wireless Earbuds,Electronics,North,1,62.74
ORD-20260924-0033,2026-09-24,C1346,Laptop Stand,Office,North,1,31.49
ORD-20260924-0034,2026-09-24,C1694,Green Tea Pack,Grocery,West,4,10.47
ORD-20260924-0035,2026-09-24,C1437,Wireless Earbuds,Electronics,West,1,61.56
ORD-20260924-0036,2026-09-24,C1689,Yoga Mat,Sports,East,3,23.8
ORD-20260924-0037,2026-09-24,C1387,Ergonomic Chair,Office,West,1,215.1
ORD-20260924-0038,2026-09-24,C1651,Smart Watch,Electronics,North,2,151.23
ORD-20260924-0039,2026-09-24,C1874,Water Bottle,Sports,South,3,13.5
ORD-20260924-0040,2026-09-24,C1354,Smart Watch,Electronics,East,1,153.5
ORD-20260924-0041,2026-09-24,C1387,Water Bottle,Sports,North,1,13.68
ORD-20260924-0042,2026-09-24,C1895,Smart Watch,Electronics,South,4,145.26
ORD-20260924-0043,2026-09-24,C1809,Yoga Mat,Sports,East,1,24.51
ORD-20260924-0044,2026-09-24,C1947,Desk Lamp,Office,North,2,26.87
ORD-20260924-0045,2026-09-24,C1054,Smart Watch,Electronics,East,3,155.51
ORD-20260924-0046,2026-09-24,C1878,Desk Lamp,Office,South,1,25.36
ORD-20260924-0047,2026-09-24,C1057,Smart Watch,Electronics,West,2,150.87
ORD-20260924-0048,2026-09-24,C1551,Desk Lamp,Office,East,1,27.42
ORD-20260924-0049,2026-09-24,C1485,Water Bottle,Sports,South,1,14.27
ORD-20260924-0050,2026-09-24,C1755,Green Tea Pack,Grocery,East,2,9.48
ORD-20260924-0051,2026-09-24,C1207,Yoga Mat,Sports,West,1,26.16
ORD-20260924-0052,2026-09-24,C1302,Yoga Mat,Sports,North,2,23.83
ORD-20260924-0053,2026-09-24,C1200,Running Shoes,Sports,East,2,84.71
ORD-20260924-0054,2026-09-24,C1199,Yoga Mat,Sports,North,1,25.42
ORD-20260924-0055,2026-09-24,C1621,Wireless Earbuds,Electronics,North,2,62.95
ORD-20260924-0056,2026-09-24,C1854,Coffee Beans 1kg,Grocery,East,1,18.18
ORD-20260924-0057,2026-09-24,C1035,Water Bottle,Sports,South,1,13.37
ORD-20260924-0058,2026-09-24,C1048,Ergonomic Chair,Office,South,4,204.32
ORD-20260924-0059,2026-09-24,C1259,USB-C Charger,Electronics,South,1,19.77
