order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260829-0001,2026-08-29,C1614,Green Tea Pack,Grocery,South,1,10.35
ORD-20260829-0002,2026-08-29,C1612,Yoga Mat,Sports,West,2,24.43
ORD-20260829-0003,2026-08-29,C1212,Coffee Beans 1kg,Grocery,West,1,17.84
ORD-20260829-0004,2026-08-29,C1335,USB-C Charger,Electronics,East,2,19.83
ORD-20260829-0005,2026-08-29,C1140,Laptop Stand,Office,North,1,32.29
ORD-20260829-0006,2026-08-29,C1533,Green Tea Pack,Grocery,West,1,9.79
ORD-20260829-0007,2026-08-29,C1536,Desk Lamp,Office,North,2,27.76
ORD-20260829-0008,2026-08-29,C1797,Yoga Mat,Sports,South,1,25.79
ORD-20260829-0009,2026-08-29,C1505,Yoga Mat,Sports,East,2,24.31
ORD-20260829-0010,2026-08-29,C1314,Coffee Beans 1kg,Grocery,South,1,18.59
ORD-20260829-0011,2026-08-29,C1497,Smart Watch,Electronics,North,2,151.45
ORD-20260829-0012,2026-08-29,C1442,Smart Watch,Electronics,East,1,140.07
ORD-20260829-0013,2026-08-29,C1105,Water Bottle,Sports,South,1,13.99
ORD-20260829-0014,2026-08-29,C1961,Desk Lamp,Office,North,2,25.87
ORD-20260829-0015,2026-08-29,C1097,Wireless Earbuds,Electronics,East,1,59.25
ORD-20260829-0016,2026-08-29,C1361,Yoga Mat,Sports,North,2,26.07
ORD-20260829-0017,2026-08-29,C1636,Wireless Earbuds,Electronics,East,1,61.49
ORD-20260829-0018,2026-08-29,C1162,Wireless Earbuds,Electronics,North,1,56.63
ORD-20260829-0019,2026-08-29,C1591,Yoga Mat,Sports,West,1,25.41
ORD-20260829-0020,2026-08-29,C1113,Ergonomic Chair,Office,East,2,206.93
ORD-20260829-0021,2026-08-29,C1559,Water Bottle,Sports,South,4,13.81
ORD-20260829-0022,2026-08-29,C1069,Laptop Stand,Office,North,2,31.31
ORD-20260829-0023,2026-08-29,C1472,Smart Watch,Electronics,South,2,155.29
ORD-20260829-0024,2026-08-29,C1223,Yoga Mat,Sports,West,1,23.26
ORD-20260829-0025,2026-08-29,C1161,Ergonomic Chair,Office,North,2,208.56
ORD-20260829-0026,2026-08-29,C1312,Coffee Beans 1kg,Grocery,North,3,18.18
ORD-20260829-0027,2026-08-29,C1263,USB-C Charger,Electronics,North,2,19.47
ORD-20260829-0028,2026-08-29,C1477,Ergonomic Chair,Office,West,1,197.23
ORD-20260829-0029,2026-08-29,C1015,Desk Lamp,Office,South,1,27.33
ORD-20260829-0030,2026-08-29,C1684,Yoga Mat,Sports,North,2,25.08
ORD-20260829-0031,2026-08-29,C1366,Smart Watch,Electronics,East,1,140.61
ORD-20260829-0032,2026-08-29,C1949,Wireless Earbuds,Electronics,South,1,56.5
ORD-20260829-0033,2026-08-29,C1851,Yoga Mat,Sports,North,2,26.04
ORD-20260829-0034,2026-08-29,C1682,Yoga Mat,Sports,South,1,25.52
ORD-20260829-0035,2026-08-29,C1341,USB-C Charger,Electronics,North,3,18.31
ORD-20260829-0036,2026-08-29,C1723,Coffee Beans 1kg,Grocery,East,2,18.83
ORD-20260829-0037,2026-08-29,C1898,Running Shoes,Sports,North,2,84.71
ORD-20260829-0038,2026-08-29,C1881,Coffee Beans 1kg,Grocery,South,2,17.04
ORD-20260829-0039,2026-08-29,C1763,Wireless Earbuds,Electronics,North,2,58.6
ORD-20260829-0040,2026-08-29,C1725,USB-C Charger,Electronics,South,1,20.31
ORD-20260829-0041,2026-08-29,C1593,Laptop Stand,Office,South,1,34.63
ORD-20260829-0042,2026-08-29,C1503,Water Bottle,Sports,North,1,13.16
ORD-20260829-0043,2026-08-29,C1502,Smart Watch,Electronics,East,3,148.1
ORD-20260829-0044,2026-08-29,C1831,Ergonomic Chair,Office,East,3,227.12
ORD-20260829-0045,2026-08-29,C1913,Running Shoes,Sports,West,3,84.17
ORD-20260829-0046,2026-08-29,C1354,USB-C Charger,Electronics,East,1,18.41
ORD-20260829-0047,2026-08-29,C1911,Green Tea Pack,Grocery,West,1,9.43
