order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260903-0001,2026-09-03,C1575,Desk Lamp,Office,South,1,25.63
ORD-20260903-0002,2026-09-03,C1355,Ergonomic Chair,Office,South,1,206.35
ORD-20260903-0003,2026-09-03,C1279,Desk Lamp,Office,West,2,27.22
ORD-20260903-0004,2026-09-03,C1350,Desk Lamp,Office,West,2,27.68
ORD-20260903-0005,2026-09-03,C1400,Green Tea Pack,Grocery,West,1,9.2
ORD-20260903-0006,2026-09-03,C1381,Green Tea Pack,Grocery,North,2,9.76
ORD-20260903-0007,2026-09-03,C1730,Running Shoes,Sports,East,1,86.34
ORD-20260903-0008,2026-09-03,C1626,Running Shoes,Sports,South,1,93.12
ORD-20260903-0009,2026-09-03,C1344,Laptop Stand,Office,North,1,34.04
ORD-20260903-0010,2026-09-03,C1105,Green Tea Pack,Grocery,East,1,9.07
ORD-20260903-0011,2026-09-03,C1551,Green Tea Pack,Grocery,South,2,9.72
ORD-20260903-0012,2026-09-03,C1024,Smart Watch,Electronics,North,1,140.22
ORD-20260903-0013,2026-09-03,C1636,USB-C Charger,Electronics,East,1,18.97
ORD-20260903-0014,2026-09-03,C1200,Water Bottle,Sports,West,1,13.89
ORD-20260903-0015,2026-09-03,C1017,Yoga Mat,Sports,North,1,23.11
ORD-20260903-0016,2026-09-03,C1645,Desk Lamp,Office,South,1,28.96
ORD-20260903-0017,2026-09-03,C1605,Yoga Mat,Sports,West,1,24.37
ORD-20260903-0018,2026-09-03,C1133,Coffee Beans 1kg,Grocery,South,2,18.09
ORD-20260903-0019,2026-09-03,C1775,Coffee Beans 1kg,Grocery,East,1,17.43
ORD-20260903-0020,2026-09-03,C1271,Coffee Beans 1kg,Grocery,North,4,18.0
ORD-20260903-0021,2026-09-03,C1389,Wireless Earbuds,Electronics,West,1,55.6
ORD-20260903-0022,2026-09-03,C1285,Desk Lamp,Office,North,1,27.64
ORD-20260903-0023,2026-09-03,C1531,Smart Watch,Electronics,East,1,146.35
ORD-20260903-0024,2026-09-03,C1271,Smart Watch,Electronics,East,4,155.35
ORD-20260903-0025,2026-09-03,C1601,Yoga Mat,Sports,West,3,25.3
ORD-20260903-0026,2026-09-03,C1433,Wireless Earbuds,Electronics,North,1,57.79
ORD-20260903-0027,2026-09-03,C1365,Water Bottle,Sports,East,1,13.42
ORD-20260903-0028,2026-09-03,C1024,USB-C Charger,Electronics,North,2,18.56
ORD-20260903-0029,2026-09-03,C1420,Desk Lamp,Office,East,2,27.78
ORD-20260903-0030,2026-09-03,C1302,Running Shoes,Sports,West,1,83.42
ORD-20260903-0031,2026-09-03,C1853,USB-C Charger,Electronics,South,1,20.65
ORD-20260903-0032,2026-09-03,C1003,USB-C Charger,Electronics,East,2,19.4
ORD-20260903-0033,2026-09-03,C1010,Smart Watch,Electronics,East,3,143.59
ORD-20260903-0034,2026-09-03,C1655,Yoga Mat,Sports,West,1,23.93
ORD-20260903-0035,2026-09-03,C1047,Ergonomic Chair,Office,West,1,223.85
ORD-20260903-0036,2026-09-03,C1336,Desk Lamp,Office,East,1,29.1
ORD-20260903-0037,2026-09-03,C1746,Laptop Stand,Office,North,1,31.88
ORD-20260903-0038,2026-09-03,C1519,Water Bottle,Sports,South,3,15.19
ORD-20260903-0039,2026-09-03,C1890,USB-C Charger,Electronics,South,1,18.46
ORD-20260903-0040,2026-09-03,C1156,Running Shoes,Sports,East,4,91.63
ORD-20260903-0041,2026-09-03,C1170,USB-C Charger,Electronics,West,1,18.35
ORD-20260903-0042,2026-09-03,C1266,Water Bottle,Sports,South,1,14.91
ORD-20260903-0043,2026-09-03,C1248,Yoga Mat,Sports,West,3,24.72
ORD-20260903-0044,2026-09-03,C1359,Wireless Earbuds,Electronics,East,3,55.23
ORD-20260903-0045,2026-09-03,C1295,Smart Watch,Electronics,East,1,143.27
ORD-20260903-0046,2026-09-03,C1939,Desk Lamp,Office,West,3,28.59
ORD-20260903-0047,2026-09-03,C1044,Green Tea Pack,Grocery,North,1,9.53
ORD-20260903-0048,2026-09-03,C1449,Yoga Mat,Sports,North,1,25.2
ORD-20260903-0049,2026-09-03,C1917,USB-C Charger,Electronics,East,3,19.58
ORD-20260903-0050,2026-09-03,C1533,USB-C Charger,Electronics,West,3,20.19
ORD-20260903-0051,2026-09-03,C1566,Smart Watch,Electronics,North,1,153.92
ORD-20260903-0052,2026-09-03,C1035,Laptop Stand,Office,East,3,33.73
ORD-20260903-0053,2026-09-03,C1542,Running Shoes,Sports,South,2,80.4
ORD-20260903-0054,2026-09-03,C1545,Wireless Earbuds,Electronics,East,1,59.37
ORD-20260903-0055,2026-09-03,C1075,Green Tea Pack,Grocery,East,1,9.21
ORD-20260903-0056,2026-09-03,C1582,Wireless Earbuds,Electronics,West,2,55.29
ORD-20260903-0057,2026-09-03,C1469,Water Bottle,Sports,North,1,13.5
ORD-20260903-0058,2026-09-03,C1210,Ergonomic Chair,Office,East,1,229.2
ORD-20260903-0059,2026-09-03,C1587,Smart Watch,Electronics,East,2,144.48
ORD-20260903-0060,2026-09-03,C1640,USB-C Charger,Electronics,West,2,19.28
