order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260915-0001,2026-09-15,C1109,Wireless Earbuds,Electronics,South,1,60.91
ORD-20260915-0002,2026-09-15,C1335,Green Tea Pack,Grocery,West,1,9.19
ORD-20260915-0003,2026-09-15,C1167,Yoga Mat,Sports,West,2,23.04
ORD-20260915-0004,2026-09-15,C1013,Ergonomic Chair,Office,West,1,200.54
ORD-20260915-0005,2026-09-15,C1431,Wireless Earbuds,Electronics,North,1,61.9
ORD-20260915-0006,2026-09-15,C1913,USB-C Charger,Electronics,North,1,19.32
ORD-20260915-0007,2026-09-15,C1511,Coffee Beans 1kg,Grocery,East,1,17.54
ORD-20260915-0008,2026-09-15,C1036,Smart Watch,Electronics,East,2,137.43
ORD-20260915-0009,2026-09-15,C1288,Desk Lamp,Office,West,3,29.08
ORD-20260915-0010,2026-09-15,C1032,Green Tea Pack,Grocery,East,2,9.72
ORD-20260915-0011,2026-09-15,C1916,Wireless Earbuds,Electronics,East,1,56.48
ORD-20260915-0012,2026-09-15,C1675,Running Shoes,Sports,East,1,92.64
ORD-20260915-0013,2026-09-15,C1147,Smart Watch,Electronics,West,3,144.36
ORD-20260915-0014,2026-09-15,C1451,Running Shoes,Sports,East,1,83.62
ORD-20260915-0015,2026-09-15,C1782,Desk Lamp,Office,North,4,25.23
ORD-20260915-0016,2026-09-15,C1785,Wireless Earbuds,Electronics,East,1,57.28
ORD-20260915-0017,2026-09-15,C1243,Smart Watch,Electronics,East,1,141.68
ORD-20260915-0018,2026-09-15,C1297,Desk Lamp,Office,West,1,27.47
ORD-20260915-0019,2026-09-15,C1152,Green Tea Pack,Grocery,East,2,9.64
ORD-20260915-0020,2026-09-15,C1894,USB-C Charger,Electronics,West,3,18.86
ORD-20260915-0021,2026-09-15,C1600,Desk Lamp,Office,West,2,27.86
ORD-20260915-0022,2026-09-15,C1325,Smart Watch,Electronics,East,1,155.17
ORD-20260915-0023,2026-09-15,C1305,Green Tea Pack,Grocery,North,2,10.1
ORD-20260915-0024,2026-09-15,C1231,Water Bottle,Sports,South,2,13.99
ORD-20260915-0025,2026-09-15,C1811,Running Shoes,Sports,North,1,80.67
ORD-20260915-0026,2026-09-15,C1562,Yoga Mat,Sports,North,1,26.16
ORD-20260915-0027,2026-09-15,C1277,Water Bottle,Sports,East,2,14.91
ORD-20260915-0028,2026-09-15,C1767,Running Shoes,Sports,East,1,86.47
ORD-20260915-0029,2026-09-15,C1935,Green Tea Pack,Grocery,North,1,9.59
ORD-20260915-0030,2026-09-15,C1364,Running Shoes,Sports,North,1,84.98
ORD-20260915-0031,2026-09-15,C1561,Yoga Mat,Sports,West,1,24.06
ORD-20260915-0032,2026-09-15,C1567,Desk Lamp,Office,West,1,27.04
ORD-20260915-0033,2026-09-15,C1695,Yoga Mat,Sports,West,1,23.66
ORD-20260915-0034,2026-09-15,C1148,Laptop Stand,Office,North,4,33.73
ORD-20260915-0035,2026-09-15,C1769,Laptop Stand,Office,South,1,35.04
ORD-20260915-0036,2026-09-15,C1388,Yoga Mat,Sports,East,1,23.74
ORD-20260915-0037,2026-09-15,C1269,Yoga Mat,Sports,East,2,23.52
ORD-20260915-0038,2026-09-15,C1217,Coffee Beans 1kg,Grocery,East,2,17.62
ORD-20260915-0039,2026-09-15,C1903,Ergonomic Chair,Office,South,1,218.91
ORD-20260915-0040,2026-09-15,C1535,Green Tea Pack,Grocery,East,1,9.73
ORD-20260915-0041,2026-09-15,C1191,Wireless Earbuds,Electronics,North,2,61.9
ORD-20260915-0042,2026-09-15,C1134,USB-C Charger,Electronics,East,1,18.77
ORD-20260915-0043,2026-09-15,C1614,Running Shoes,Sports,West,3,86.83
ORD-20260915-0044,2026-09-15,C1613,Yoga Mat,Sports,North,2,23.87
ORD-20260915-0045,2026-09-15,C1962,USB-C Charger,Electronics,East,1,20.16
ORD-20260915-0046,2026-09-15,C1054,Green Tea Pack,Grocery,West,1,10.41
ORD-20260915-0047,2026-09-15,C1961,Yoga Mat,Sports,West,1,22.5
ORD-20260915-0048,2026-09-15,C1041,USB-C Charger,Electronics,West,1,20.28
ORD-20260915-0049,2026-09-15,C1271,Yoga Mat,Sports,North,1,23.81
ORD-20260915-0050,2026-09-15,C1856,Smart Watch,Electronics,East,3,135.79
ORD-20260915-0051,2026-09-15,C1699,Desk Lamp,Office,South,2,28.25
ORD-20260915-0052,2026-09-15,C1447,Yoga Mat,Sports,West,1,24.31
ORD-20260915-0053,2026-09-15,C1876,Green Tea Pack,Grocery,West,2,10.48
ORD-20260915-0054,2026-09-15,C1289,Ergonomic Chair,Office,East,1,201.61
ORD-20260915-0055,2026-09-15,C1405,Desk Lamp,Office,North,2,25.8
ORD-20260915-0056,2026-09-15,C1106,USB-C Charger,Electronics,North,3,18.08
ORD-20260915-0057,2026-09-15,C1930,Wireless Earbuds,Electronics,West,1,58.34
ORD-20260915-0058,2026-09-15,C1434,Running Shoes,Sports,East,4,91.68
ORD-20260915-0059,2026-09-15,C1902,Laptop Stand,Office,North,1,35.28
ORD-20260915-0060,2026-09-15,C1221,Wireless Earbuds,Electronics,East,1,56.4
ORD-20260915-0061,2026-09-15,C1618,Coffee Beans 1kg,Grocery,East,1,17.62
ORD-20260915-0062,2026-09-15,C1117,Coffee Beans 1kg,Grocery,South,4,18.85
ORD-20260915-0063,2026-09-15,C1854,Laptop Stand,Office,East,1,33.63
