order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260906-0001,2026-09-06,C1136,USB-C Charger,Electronics,West,2,20.15
ORD-20260906-0002,2026-09-06,C1405,Smart Watch,Electronics,East,1,147.36
ORD-20260906-0003,2026-09-06,C1449,Yoga Mat,Sports,North,2,22.55
ORD-20260906-0004,2026-09-06,C1154,Yoga Mat,Sports,North,1,22.81
ORD-20260906-0005,2026-09-06,C1099,Yoga Mat,Sports,North,3,23.51
ORD-20260906-0006,2026-09-06,C1350,Running Shoes,Sports,North,1,91.15
ORD-20260906-0007,2026-09-06,C1285,Ergonomic Chair,Office,East,2,198.51
ORD-20260906-0008,2026-09-06,C1683,USB-C Charger,Electronics,South,1,19.85
ORD-20260906-0009,2026-09-06,C1828,USB-C Charger,Electronics,West,2,20.28
ORD-20260906-0010,2026-09-06,C1752,Smart Watch,Electronics,East,4,137.98
ORD-20260906-0011,2026-09-06,C1355,Wireless Earbuds,Electronics,East,1,55.93
ORD-20260906-0012,2026-09-06,C1232,Green Tea Pack,Grocery,West,2,10.39
ORD-20260906-0013,2026-09-06,C1924,Coffee Beans 1kg,Grocery,North,1,17.07
ORD-20260906-0014,2026-09-06,C1838,Green Tea Pack,Grocery,North,1,10.45
ORD-20260906-0015,2026-09-06,C1538,Running Shoes,Sports,East,1,84.54
ORD-20260906-0016,2026-09-06,C1134,Yoga Mat,Sports,East,3,23.86
ORD-20260906-0017,2026-09-06,C1951,Green Tea Pack,Grocery,East,3,10.38
ORD-20260906-0018,2026-09-06,C1057,Running Shoes,Sports,North,1,90.84
ORD-20260906-0019,2026-09-06,C1384,Running Shoes,Sports,South,1,81.39
ORD-20260906-0020,2026-09-06,C1911,Water Bottle,Sports,North,2,14.19
ORD-20260906-0021,2026-09-06,C1105,Water Bottle,Sports,East,2,13.91
ORD-20260906-0022,2026-09-06,C1098,Water Bottle,Sports,South,3,14.28
ORD-20260906-0023,2026-09-06,C1830,Coffee Beans 1kg,Grocery,South,1,16.88
ORD-20260906-0024,2026-09-06,C1354,USB-C Charger,Electronics,East,1,19.3
ORD-20260906-0025,2026-09-06,C1109,Desk Lamp,Office,South,3,25.47
ORD-20260906-0026,2026-09-06,C1701,Yoga Mat,Sports,West,1,26.03
ORD-20260906-0027,2026-09-06,C1459,Ergonomic Chair,Office,North,1,203.29
ORD-20260906-0028,2026-09-06,C1509,Green Tea Pack,Grocery,North,3,9.77
ORD-20260906-0029,2026-09-06,C1789,Smart Watch,Electronics,East,2,140.54
ORD-20260906-0030,2026-09-06,C1521,Running Shoes,Sports,West,1,89.18
ORD-20260906-0031,2026-09-06,C1459,Green Tea Pack,Grocery,East,2,10.16
ORD-20260906-0032,2026-09-06,C1961,Laptop Stand,Office,South,2,32.12
ORD-20260906-0033,2026-09-06,C1026,Water Bottle,Sports,East,2,14.31
