order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260905-0001,2026-09-05,C1671,Wireless Earbuds,Electronics,West,1,61.83
ORD-20260905-0002,2026-09-05,C1916,Ergonomic Chair,Office,North,1,215.53
ORD-20260905-0003,2026-09-05,C1931,USB-C Charger,Electronics,West,1,19.55
ORD-20260905-0004,2026-09-05,C1719,Yoga Mat,Sports,West,1,25.42
ORD-20260905-0005,2026-09-05,C1188,Laptop Stand,Office,East,2,33.72
ORD-20260905-0006,2026-09-05,C1488,Ergonomic Chair,Office,South,1,212.22
ORD-20260905-0007,2026-09-05,C1621,USB-C Charger,Electronics,South,1,20.82
ORD-20260905-0008,2026-09-05,C1196,Coffee Beans 1kg,Grocery,West,1,18.19
ORD-20260905-0009,2026-09-05,C1194,Wireless Earbuds,Electronics,East,1,61.09
ORD-20260905-0010,2026-09-05,C1230,Ergonomic Chair,Office,North,1,208.11
ORD-20260905-0011,2026-09-05,C1604,Coffee Beans 1kg,Grocery,North,2,18.4
ORD-20260905-0012,2026-09-05,C1913,Laptop Stand,Office,North,3,33.23
ORD-20260905-0013,2026-09-05,C1300,Green Tea Pack,Grocery,East,1,9.5
ORD-20260905-0014,2026-09-05,C1331,Coffee Beans 1kg,Grocery,West,3,18.65
ORD-20260905-0015,2026-09-05,C1279,Running Shoes,Sports,East,1,85.64
ORD-20260905-0016,2026-09-05,C1364,Running Shoes,Sports,West,3,86.02
ORD-20260905-0017,2026-09-05,C1227,Green Tea Pack,Grocery,North,2,9.98
ORD-20260905-0018,2026-09-05,C1607,Coffee Beans 1kg,Grocery,East,1,17.34
ORD-20260905-0019,2026-09-05,C1159,Coffee Beans 1kg,Grocery,West,3,17.62
ORD-20260905-0020,2026-09-05,C1526,Water Bottle,Sports,North,2,13.6
ORD-20260905-0021,2026-09-05,C1290,Desk Lamp,Office,East,1,25.35
ORD-20260905-0022,2026-09-05,C1223,Laptop Stand,Office,West,1,31.98
ORD-20260905-0023,2026-09-05,C1683,Desk Lamp,Office,West,1,25.32
ORD-20260905-0024,2026-09-05,C1944,Laptop Stand,Office,East,1,33.62
ORD-20260905-0025,2026-09-05,C1843,Yoga Mat,Sports,West,2,25.3
ORD-20260905-0026,2026-09-05,C1493,Laptop Stand,Office,West,1,35.65
ORD-20260905-0027,2026-09-05,C1231,Running Shoes,Sports,South,1,88.97
ORD-20260905-0028,2026-09-05,C1657,Ergonomic Chair,Office,West,1,211.91
ORD-20260905-0029,2026-09-05,C1996,Coffee Beans 1kg,Grocery,North,3,17.46
ORD-20260905-0030,2026-09-05,C1010,Yoga Mat,Sports,North,1,24.22
ORD-20260905-0031,2026-09-05,C1621,Ergonomic Chair,Office,South,1,221.98
ORD-20260905-0032,2026-09-05,C1008,Yoga Mat,Sports,West,1,25.51
ORD-20260905-0033,2026-09-05,C1756,Wireless Earbuds,Electronics,North,2,57.08
ORD-20260905-0034,2026-09-05,C1712,Desk Lamp,Office,West,2,27.39
ORD-20260905-0035,2026-09-05,C1384,Laptop Stand,Office,North,1,35.13
ORD-20260905-0036,2026-09-05,C1061,Smart Watch,Electronics,North,2,151.32
ORD-20260905-0037,2026-09-05,C1070,Running Shoes,Sports,North,1,90.46
ORD-20260905-0038,2026-09-05,C1889,Running Shoes,Sports,East,1,84.74
ORD-20260905-0039,2026-09-05,C1168,Green Tea Pack,Grocery,East,1,10.44
ORD-20260905-0040,2026-09-05,C1580,Coffee Beans 1kg,Grocery,East,2,17.34
ORD-20260905-0041,2026-09-05,C1804,Yoga Mat,Sports,North,2,22.62
ORD-20260905-0042,2026-09-05,C1033,Wireless Earbuds,Electronics,South,1,59.13
ORD-20260905-0043,2026-09-05,C1662,Desk Lamp,Office,South,1,27.3
ORD-20260905-0044,2026-09-05,C1514,Running Shoes,Sports,North,1,87.65
ORD-20260905-0045,2026-09-05,C1886,Green Tea Pack,Grocery,South,1,9.54
ORD-20260905-0046,2026-09-05,C1513,Running Shoes,Sports,East,1,82.16
ORD-20260905-0047,2026-09-05,C1723,USB-C Charger,Electronics,West,1,19.97
ORD-20260905-0048,2026-09-05,C1232,Laptop Stand,Office,East,3,35.45
ORD-20260905-0049,2026-09-05,C1626,Green Tea Pack,Grocery,West,1,9.73
ORD-20260905-0050,2026-09-05,C1613,Ergonomic Chair,Office,South,1,200.24
ORD-20260905-0051,2026-09-05,C1889,USB-C Charger,Electronics,South,2,19.6
ORD-20260905-0052,2026-09-05,C1164,Running Shoes,Sports,South,1,93.12
ORD-20260905-0053,2026-09-05,C1769,Desk Lamp,Office,North,2,27.37
ORD-20260905-0054,2026-09-05,C1663,Coffee Beans 1kg,Grocery,East,1,16.96
ORD-20260905-0055,2026-09-05,C1758,Ergonomic Chair,Office,West,2,198.68
ORD-20260905-0056,2026-09-05,C1460,Ergonomic Chair,Office,West,1,227.73
ORD-20260905-0057,2026-09-05,C1020,Water Bottle,Sports,West,2,14.24
ORD-20260905-0058,2026-09-05,C1346,Water Bottle,Sports,West,1,14.41
ORD-20260905-0059,2026-09-05,C1338,USB-C Charger,Electronics,West,3,18.43
ORD-20260905-0060,2026-09-05,C1329,Running Shoes,Sports,South,2,89.77
ORD-20260905-0061,2026-09-05,C1846,Running Shoes,Sports,East,3,85.72
ORD-20260905-0062,2026-09-05,C1279,Coffee Beans 1kg,Grocery,North,2,19.4
ORD-20260905-0063,2026-09-05,C1618,Desk Lamp,Office,West,2,29.18
ORD-20260905-0064,2026-09-05,C1950,Green Tea Pack,Grocery,North,1,9.27
