order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260912-0001,2026-09-12,C1710,Wireless Earbuds,Electronics,South,1,56.98
ORD-20260912-0002,2026-09-12,C1041,Green Tea Pack,Grocery,East,2,9.75
ORD-20260912-0003,2026-09-12,C1938,Wireless Earbuds,Electronics,South,1,60.19
ORD-20260912-0004,2026-09-12,C1500,Desk Lamp,Office,West,1,25.37
ORD-20260912-0005,2026-09-12,C1683,Water Bottle,Sports,South,1,14.22
ORD-20260912-0006,2026-09-12,C1711,Water Bottle,Sports,East,1,15.11
ORD-20260912-0007,2026-09-12,C1543,USB-C Charger,Electronics,West,4,19.28
ORD-20260912-0008,2026-09-12,C1785,Laptop Stand,Office,North,1,34.21
ORD-20260912-0009,2026-09-12,C1602,Green Tea Pack,Grocery,East,1,10.14
ORD-20260912-0010,2026-09-12,C1271,USB-C Charger,Electronics,North,2,19.84
ORD-20260912-0011,2026-09-12,C1183,Smart Watch,Electronics,East,1,149.84
ORD-20260912-0012,2026-09-12,C1272,Smart Watch,Electronics,North,1,152.68
ORD-20260912-0013,2026-09-12,C1891,Desk Lamp,Office,North,1,28.47
ORD-20260912-0014,2026-09-12,C1008,Desk Lamp,Office,North,2,29.25
ORD-20260912-0015,2026-09-12,C1199,Running Shoes,Sports,East,1,84.05
ORD-20260912-0016,2026-09-12,C1205,Desk Lamp,Office,East,1,27.12
ORD-20260912-0017,2026-09-12,C1679,Laptop Stand,Office,North,1,34.21
ORD-20260912-0018,2026-09-12,C1866,Green Tea Pack,Grocery,East,1,9.33
ORD-20260912-0019,2026-09-12,C1834,Green Tea Pack,Grocery,West,4,9.48
ORD-20260912-0020,2026-09-12,C1346,Water Bottle,Sports,North,1,13.16
ORD-20260912-0021,2026-09-12,C1472,Yoga Mat,Sports,North,2,25.22
ORD-20260912-0022,2026-09-12,C1447,Yoga Mat,Sports,East,1,24.25
ORD-20260912-0023,2026-09-12,C1592,Green Tea Pack,Grocery,West,3,9.68
ORD-20260912-0024,2026-09-12,C1828,USB-C Charger,Electronics,South,1,19.16
ORD-20260912-0025,2026-09-12,C1914,Ergonomic Chair,Office,North,2,229.47
ORD-20260912-0026,2026-09-12,C1723,Desk Lamp,Office,West,1,25.16
ORD-20260912-0027,2026-09-12,C1593,Ergonomic Chair,Office,North,2,199.69
ORD-20260912-0028,2026-09-12,C1275,Water Bottle,Sports,West,2,13.54
ORD-20260912-0029,2026-09-12,C1543,Laptop Stand,Office,East,1,33.31
ORD-20260912-0030,2026-09-12,C1960,Green Tea Pack,Grocery,West,4,9.93
ORD-20260912-0031,2026-09-12,C1275,Yoga Mat,Sports,West,4,23.6
ORD-20260912-0032,2026-09-12,C1426,Yoga Mat,Sports,East,1,23.59
ORD-20260912-0033,2026-09-12,C1212,Yoga Mat,Sports,East,2,23.29
ORD-20260912-0034,2026-09-12,C1786,Ergonomic Chair,Office,North,1,203.7
ORD-20260912-0035,2026-09-12,C1528,USB-C Charger,Electronics,East,2,19.99
ORD-20260912-0036,2026-09-12,C1754,USB-C Charger,Electronics,East,2,20.54
ORD-20260912-0037,2026-09-12,C1425,Smart Watch,Electronics,North,1,135.96
ORD-20260912-0038,2026-09-12,C1714,Ergonomic Chair,Office,North,3,227.66
ORD-20260912-0039,2026-09-12,C1456,Running Shoes,Sports,West,4,83.11
ORD-20260912-0040,2026-09-12,C1025,Water Bottle,Sports,East,2,13.76
ORD-20260912-0041,2026-09-12,C1001,Laptop Stand,Office,South,1,33.17
ORD-20260912-0042,2026-09-12,C1158,Green Tea Pack,Grocery,South,1,10.31
ORD-20260912-0043,2026-09-12,C1367,Green Tea Pack,Grocery,East,3,9.8
ORD-20260912-0044,2026-09-12,C1807,Running Shoes,Sports,East,1,83.86
ORD-20260912-0045,2026-09-12,C1224,Running Shoes,Sports,East,2,85.6
ORD-20260912-0046,2026-09-12,C1335,USB-C Charger,Electronics,East,4,19.57
ORD-20260912-0047,2026-09-12,C1137,Ergonomic Chair,Office,West,4,229.74
ORD-20260912-0048,2026-09-12,C1588,Wireless Earbuds,Electronics,West,1,61.12
ORD-20260912-0049,2026-09-12,C1926,Coffee Beans 1kg,Grocery,South,1,18.25
ORD-20260912-0050,2026-09-12,C1191,Laptop Stand,Office,East,4,34.82
ORD-20260912-0051,2026-09-12,C1279,Laptop Stand,Office,North,2,31.92
ORD-20260912-0052,2026-09-12,C1991,Wireless Earbuds,Electronics,East,1,56.01
ORD-20260912-0053,2026-09-12,C1529,Desk Lamp,Office,East,1,25.88
ORD-20260912-0054,2026-09-12,C1216,Yoga Mat,Sports,East,1,24.18
ORD-20260912-0055,2026-09-12,C1517,Desk Lamp,Office,South,1,27.79
ORD-20260912-0056,2026-09-12,C1725,USB-C Charger,Electronics,North,1,18.37
ORD-20260912-0057,2026-09-12,C1447,Green Tea Pack,Grocery,East,1,9.22
ORD-20260912-0058,2026-09-12,C1352,Running Shoes,Sports,South,1,84.21
ORD-20260912-0059,2026-09-12,C1581,Green Tea Pack,Grocery,South,2,9.24
ORD-20260912-0060,2026-09-12,C1007,USB-C Charger,Electronics,North,1,19.68
ORD-20260912-0061,2026-09-12,C1628,Green Tea Pack,Grocery,East,2,9.24
ORD-20260912-0062,2026-09-12,C1177,Ergonomic Chair,Office,West,1,223.66
ORD-20260912-0063,2026-09-12,C1410,Laptop Stand,Office,North,2,34.33
ORD-20260912-0064,2026-09-12,C1848,Laptop Stand,Office,East,1,33.54
ORD-20260912-0065,2026-09-12,C1482,Green Tea Pack,Grocery,East,2,9.6
ORD-20260912-0066,2026-09-12,C1488,Water Bottle,Sports,East,1,13.33
ORD-20260912-0067,2026-09-12,C1934,USB-C Charger,Electronics,North,1,19.7
ORD-20260912-0068,2026-09-12,C1762,Ergonomic Chair,Office,East,1,202.05
ORD-20260912-0069,2026-09-12,C1049,Smart Watch,Electronics,North,1,137.85
ORD-20260912-0070,2026-09-12,C1034,Wireless Earbuds,Electronics,West,1,60.85
ORD-20260912-0071,2026-09-12,C1161,USB-C Charger,Electronics,West,2,20.51
ORD-20260912-0072,2026-09-12,C1452,USB-C Charger,Electronics,East,1,20.41
