order_id,order_date,customer_id,product,category,region,quantity,unit_price
ORD-20260921-0001,2026-09-21,C1408,Coffee Beans 1kg,Grocery,East,1,17.65
ORD-20260921-0002,2026-09-21,C1069,USB-C Charger,Electronics,East,1,20.85
ORD-20260921-0003,2026-09-21,C1890,Running Shoes,Sports,North,1,89.97
ORD-20260921-0004,2026-09-21,C1969,Ergonomic Chair,Office,North,1,214.11
ORD-20260921-0005,2026-09-21,C1014,USB-C Charger,Electronics,East,2,19.22
ORD-20260921-0006,2026-09-21,C1694,Smart Watch,Electronics,South,1,144.07
ORD-20260921-0007,2026-09-21,C1055,Yoga Mat,Sports,East,1,25.54
ORD-20260921-0008,2026-09-21,C1674,Smart Watch,Electronics,West,4,150.51
ORD-20260921-0009,2026-09-21,C1539,Ergonomic Chair,Office,West,1,204.98
ORD-20260921-0010,2026-09-21,C1722,Laptop Stand,Office,West,3,34.05
ORD-20260921-0011,2026-09-21,C1630,Desk Lamp,Office,East,1,26.07
ORD-20260921-0012,2026-09-21,C1612,Wireless Earbuds,Electronics,West,1,56.14
ORD-20260921-0013,2026-09-21,C1125,Desk Lamp,Office,East,1,25.72
ORD-20260921-0014,2026-09-21,C1815,Laptop Stand,Office,North,2,31.74
ORD-20260921-0015,2026-09-21,C1334,Coffee Beans 1kg,Grocery,North,2,18.86
ORD-20260921-0016,2026-09-21,C1482,Ergonomic Chair,Office,East,1,213.82
ORD-20260921-0017,2026-09-21,C1088,USB-C Charger,Electronics,West,1,19.6
ORD-20260921-0018,2026-09-21,C1142,Coffee Beans 1kg,Grocery,North,1,18.72
ORD-20260921-0019,2026-09-21,C1348,Green Tea Pack,Grocery,North,1,10.21
ORD-20260921-0020,2026-09-21,C1770,Wireless Earbuds,Electronics,South,3,62.87
ORD-20260921-0021,2026-09-21,C1900,Smart Watch,Electronics,South,1,154.65
ORD-20260921-0022,2026-09-21,C1064,Desk Lamp,Office,South,2,26.68
ORD-20260921-0023,2026-09-21,C1908,Desk Lamp,Office,East,1,29.19
ORD-20260921-0024,2026-09-21,C1289,Water Bottle,Sports,East,1,14.47
ORD-20260921-0025,2026-09-21,C1741,Smart Watch,Electronics,East,1,152.74
ORD-20260921-0026,2026-09-21,C1315,Green Tea Pack,Grocery,South,1,9.26
ORD-20260921-0027,2026-09-21,C1022,Ergonomic Chair,Office,North,1,221.72
ORD-20260921-0028,2026-09-21,C1754,Water Bottle,Sports,West,2,15.02
ORD-20260921-0029,2026-09-21,C1143,Yoga Mat,Sports,West,1,25.24
ORD-20260921-0030,2026-09-21,C1925,Smart Watch,Electronics,East,1,146.12
ORD-20260921-0031,2026-09-21,C1523,Laptop Stand,Office,West,2,34.13
ORD-20260921-0032,2026-09-21,C1477,Green Tea Pack,Grocery,South,2,9.09
ORD-20260921-0033,2026-09-21,C1393,Wireless Earbuds,Electronics,East,1,54.22
ORD-20260921-0034,2026-09-21,C1984,Desk Lamp,Office,North,3,28.43
ORD-20260921-0035,2026-09-21,C1743,Running Shoes,Sports,North,1,86.09
ORD-20260921-0036,2026-09-21,C1781,Water Bottle,Sports,North,1,14.97
ORD-20260921-0037,2026-09-21,C1129,Green Tea Pack,Grocery,West,2,9.35
ORD-20260921-0038,2026-09-21,C1635,Desk Lamp,Office,East,1,28.63
ORD-20260921-0039,2026-09-21,C1786,USB-C Charger,Electronics,South,2,18.55
ORD-20260921-0040,2026-09-21,C1770,Running Shoes,Sports,North,1,82.58
ORD-20260921-0041,2026-09-21,C1740,Ergonomic Chair,Office,North,1,228.77
ORD-20260921-0042,2026-09-21,C1563,Desk Lamp,Office,West,4,28.43
ORD-20260921-0043,2026-09-21,C1439,Water Bottle,Sports,North,1,13.47
ORD-20260921-0044,2026-09-21,C1753,USB-C Charger,Electronics,North,1,20.49
ORD-20260921-0045,2026-09-21,C1504,Water Bottle,Sports,North,2,13.16
ORD-20260921-0046,2026-09-21,C1665,Laptop Stand,Office,East,1,32.19
ORD-20260921-0047,2026-09-21,C1573,Ergonomic Chair,Office,South,1,219.43
ORD-20260921-0048,2026-09-21,C1602,Water Bottle,Sports,North,1,15.19
ORD-20260921-0049,2026-09-21,C1508,USB-C Charger,Electronics,North,1,18.05
ORD-20260921-0050,2026-09-21,C1990,Laptop Stand,Office,North,1,33.74
ORD-20260921-0051,2026-09-21,C1847,Ergonomic Chair,Office,East,1,217.92
ORD-20260921-0052,2026-09-21,C1444,Coffee Beans 1kg,Grocery,South,2,17.28
ORD-20260921-0053,2026-09-21,C1148,Running Shoes,Sports,East,3,91.74
ORD-20260921-0054,2026-09-21,C1696,Water Bottle,Sports,West,1,13.62
ORD-20260921-0055,2026-09-21,C1605,USB-C Charger,Electronics,North,1,20.38
ORD-20260921-0056,2026-09-21,C1371,Running Shoes,Sports,North,1,83.57
ORD-20260921-0057,2026-09-21,C1273,Running Shoes,Sports,West,1,81.17
ORD-20260921-0058,2026-09-21,C1712,USB-C Charger,Electronics,North,3,18.26
ORD-20260921-0059,2026-09-21,C1701,Laptop Stand,Office,North,2,35.95
ORD-20260921-0060,2026-09-21,C1836,USB-C Charger,Electronics,South,1,20.67
ORD-20260921-0061,2026-09-21,C1403,Laptop Stand,Office,North,1,35.28
ORD-20260921-0062,2026-09-21,C1144,Smart Watch,Electronics,South,1,149.66
ORD-20260921-0063,2026-09-21,C1016,Yoga Mat,Sports,North,1,23.16
